date,description,amount,balance,account_code,account_name,financial_year,period
2025-11-27,"Fee Immediate Payment",-40,23634.49,6004,"Bank Charges",2026,November 2025
2025-11-27,"IB Payment To - Register Domain SA Domain",-240,77674.49,6017,"Subscriptions",2026,November 2025
2025-11-27,"IB Payment To - Kainos Propety Absa Rent",-24802,77914.49,6014,"Rent",2026,November 2025
2025-11-27,"Immediate Payment - 269908883 Larry Gabler [Funeral Expenses]",-30767.76,,5003,"Funeral Expenses",2026,November 2025
2025-11-27,"Fee: Payment Confirm - Email Kainos Propety Absa",-0.8,23633.69,6004,"Bank Charges",2026,November 2025
2025-11-27,"Fee: Payment Confirm - Email Moonstone Compliance",-0.8,23632.09,6004,"Bank Charges",2026,November 2025
2025-11-27,"Immediate Payment - 269908883 Larry Gabler [Remuneration]",-7453.42,,6022,"Director's Remuneration",2026,November 2025
2025-11-28,"Fee: Payment Confirm - Email IPIC Properties",-0.8,10210.49,6004,"Bank Charges",2026,November 2025
2025-11-28,"IB Payment To - IPIC Properties Office Rent",-13420,10211.29,5003,"Funeral Expenses",2026,November 2025
2025-11-29,"Monthly Management Fee",-95,10039.89,6004,"Bank Charges",2026,November 2025
2025-11-29,"Service Fee",-75.6,10134.89,6004,"Bank Charges",2026,November 2025
2025-12-01,"Service Agreement - Tracker 00CLI2129149TRJB4866",-626.13,9413.76,6008,"Insurance",2026,December 2025
2025-12-01,"Debit Transfer - LOM/LEPP Leppard P51 024233",-581,8832.76,6018,"Telephone",2026,December 2025
2025-12-19,"Credit Transfer - Cashfocus Salaris/Salary",98413.06,107245.82,4001,"Sales / Revenue",2026,December 2025
2025-12-20,"Fee Immediate Payment",-40,43805.82,6004,"Bank Charges",2026,December 2025
2025-12-20,"Fee: Payment Confirm - Email IPIC Properties",-0.8,43805.02,6004,"Bank Charges",2026,December 2025
2025-12-20,"Immediate Payment - 273556908 Larry Gabler [Funeral Expenses]",-30767.76,,5003,"Funeral Expenses",2026,December 2025
2025-12-20,"IB Payment To - IPIC Properties Office Rent",-13400,93845.82,5003,"Funeral Expenses",2026,December 2025
2025-12-20,"Immediate Payment - 273556908 Larry Gabler [Remuneration]",-7453.42,,6022,"Director's Remuneration",2026,December 2025
2025-12-20,"Fee: Payment Confirm - Email Larry Gabler",-0.8,43804.22,6004,"Bank Charges",2026,December 2025
2025-12-20,"Immediate Payment - 273556908 Larry Gabler [Subcontractors]",-11778.82,,5004,"Subcontractors",2026,December 2025
2025-12-27,"IB Payment To - Kainos Propety Absa Rent",-24977,18827.22,6014,"Rent",2026,December 2025
2025-12-27,"Fee: Payment Confirm - Email Kainos Propety Absa",-0.8,18826.42,6004,"Bank Charges",2026,December 2025
2025-12-31,"IB Payment To - Hi-Q Vehicle Mnt",-3901,14925.42,6015,"Repairs & Maintenance",2026,December 2025
2025-12-31,"Monthly Management Fee",-95,14763.72,6004,"Bank Charges",2026,December 2025
2025-12-31,"Service Fee",-66.7,14858.72,6004,"Bank Charges",2026,December 2025
2025-12-31,"Fee: Payment Confirm - Email Gabler",-0.8,14762.92,6004,"Bank Charges",2026,December 2025
2026-01-02,"Debit Transfer - LOM/LEPP Leppard P51 024233",-581,13555.79,6018,"Telephone",2026,January 2026
2026-01-02,"Service Agreement - Tracker 00CLI2129149LN0355",-626.13,14136.79,6008,"Insurance",2026,January 2026
2026-01-08,"Credit Transfer - CLS:GAB028927",26949.14,40504.93,4001,"Sales / Revenue",2026,January 2026
2026-01-17,"Immediate Payment - 277755600 Larry Gabler [Remuneration]",-2981.37,,6022,"Director's Remuneration",2026,January 2026
2026-01-17,"Fee Immediate Payment",-45,20459.93,6004,"Bank Charges",2026,January 2026
2026-01-17,"Fee: Payment Confirm - Email Larry Gabler",-0.8,20459.13,6004,"Bank Charges",2026,January 2026
2026-01-17,"Immediate Payment - 277755600 Larry Gabler [Funeral Expenses]",-12307.1,,5003,"Funeral Expenses",2026,January 2026
2026-01-17,"Immediate Payment - 277755600 Larry Gabler [Subcontractors]",-4711.53,,5004,"Subcontractors",2026,January 2026
2026-01-22,"Fee Immediate Payment",-45,10414.13,6004,"Bank Charges",2026,January 2026
2026-01-22,"Fee: Payment Confirm - Email Larry Gabler",-0.8,10413.33,6004,"Bank Charges",2026,January 2026
2026-01-22,"Immediate Payment - 278319896 Larry Gabler [Remuneration]",-1490.68,,6022,"Director's Remuneration",2026,January 2026
2026-01-22,"Immediate Payment - 278319896 Larry Gabler [Subcontractors]",-2355.76,,5004,"Subcontractors",2026,January 2026
2026-01-22,"Immediate Payment - 278319896 Larry Gabler [Funeral Expenses]",-6153.56,,5003,"Funeral Expenses",2026,January 2026
2026-01-26,"Credit Transfer - Cashfocus Salaris/Salary",72391.32,82804.65,4001,"Sales / Revenue",2026,January 2026
2026-01-28,"Immediate Payment - 279170556 Larry Gabler [Subcontractors]",-8245.17,,5004,"Subcontractors",2026,January 2026
2026-01-28,"IB Payment To - Kainos Propety Absa Rent",-25500,57304.65,6014,"Rent",2026,January 2026
2026-01-28,"Fee: Payment Confirm - Email IPIC Properties",-0.8,4618.05,6004,"Bank Charges",2026,January 2026
2026-01-28,"Fee: Payment Confirm - Email Larry Gabler",-0.8,4615.65,6004,"Bank Charges",2026,January 2026
2026-01-28,"IB Payment To - Moonstone Compliance",-4000,39904.65,6017,"Subscriptions",2026,January 2026
2026-01-28,"Fee: Payment Confirm - Email Kainos Propety Absa",-0.8,4618.85,6004,"Bank Charges",2026,January 2026
2026-01-28,"Fee: Payment Confirm - Email Register Domain",-0.8,4616.45,6004,"Bank Charges",2026,January 2026
2026-01-28,"Fee: Payment Confirm - Email Moonstone Compliance",-0.8,4617.25,6004,"Bank Charges",2026,January 2026
2026-01-28,"Fee Immediate Payment",-45,4619.65,6004,"Bank Charges",2026,January 2026
2026-01-28,"Immediate Payment - 279170556 Larry Gabler [Funeral Expenses]",-21537.44,,5003,"Funeral Expenses",2026,January 2026
2026-01-28,"Immediate Payment - 279170556 Larry Gabler [Remuneration]",-5217.39,,6022,"Director's Remuneration",2026,January 2026
2026-01-28,"IB Payment To - IPIC Properties Office Rent",-13400,43904.65,5003,"Funeral Expenses",2026,January 2026
2026-01-28,"IB Payment To - Register Domain SA Domain",-240,39664.65,6017,"Subscriptions",2026,January 2026
2026-01-31,"Service Fee",-77.2,4538.45,6004,"Bank Charges",2026,January 2026
2026-01-31,"Monthly Management Fee",-105,4433.45,6004,"Bank Charges",2026,January 2026
2026-02-02,"Service Agreement - Tracker 00CLI2129149OB4809",-626.13,3807.32,6008,"Insurance",2026,February 2026
2026-02-06,"Magtape Credit - CLS:GAB028927",3643.71,7451.03,4001,"Sales / Revenue",2026,February 2026
2026-02-07,"IB Payment From - LOAN",30000,37451.03,1700,"Loan Receivable: LLN Gabler",2026,February 2026
2026-02-12,"Fee: Payment Confirm - Email FSCA FAIS Fees",-0.8,1665.25,6004,"Bank Charges",2026,February 2026
2026-02-12,"IB Payment To - FSCA FAIS Fees",-35784.98,1666.05,6004,"Bank Charges",2026,February 2026
2026-02-26,"Credit Transfer - Cashfocus Salaris/Salary",99828.09,101493.34,4001,"Sales / Revenue",2026,February 2026
2026-02-27,"Immediate Payment - 283434479 Larry Gabler [Funeral Expenses]",-30767.79,,5003,"Funeral Expenses",2026,February 2026
2026-02-27,"Fee: Payment Confirm - Email IPIC Properties",-0.8,8251.14,6004,"Bank Charges",2026,February 2026
2026-02-27,"Fee: Payment Confirm - Email Larry Gabler",-0.8,8250.34,6004,"Bank Charges",2026,February 2026
2026-02-27,"IB Payment To - IPIC Properties Office Rent",-13400,58299.34,5003,"Funeral Expenses",2026,February 2026
2026-02-27,"IB Payment To - Kainos Propety Absa Rent",-25554,75939.34,6014,"Rent",2026,February 2026
2026-02-27,"IB Payment To - Register Domain SA Domain",-240,71699.34,6017,"Subscriptions",2026,February 2026
2026-02-27,"Immediate Payment - 283434479 Larry Gabler [Subcontractors]",-11778.82,,5004,"Subcontractors",2026,February 2026
2026-02-27,"Fee: Payment Confirm - Email Moonstone Compliance",-0.8,8252.74,6004,"Bank Charges",2026,February 2026
2026-02-27,"IB Payment To - Moonstone Compliance",-4000,71939.34,6017,"Subscriptions",2026,February 2026
2026-02-27,"Fee Immediate Payment",-45,8254.34,6004,"Bank Charges",2026,February 2026
2026-02-27,"Immediate Payment - 283434479 Larry Gabler [Remuneration]",-7453.39,,6022,"Director's Remuneration",2026,February 2026
2026-02-27,"Fee: Payment Confirm - Email Register Domain",-0.8,8251.94,6004,"Bank Charges",2026,February 2026
2026-02-27,"Fee: Payment Confirm - Email Kainos Propety Absa",-0.8,8253.54,6004,"Bank Charges",2026,February 2026
2026-02-28,"JNL-1: Misallocation of loan received from Director",-33000,,6022,"Director's Remuneration",2026,JNL-1
2026-02-28,"JNL-4: Accounting for YE 2026 Financials - RandSense",-4500,,2001,"Trade Creditors",2026,JNL-4
2026-02-28,"JNL-6: Misallocated",-4500,,6022,"Director's Remuneration",2026,JNL-6
2026-02-28,"JNL-7: Misallocated",-2000,,5003,"Funeral Expenses",2026,JNL-7
